,Dalc,Fedu,Fjob,G1_math,G1_port,G2_math,G2_port,G3_math,G3_port,Medu,Mjob,Pstatus,Walc,absences_math,absences_port,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,guardian,health,higher,internet,math_only,nursery,paid_math,paid_port,port_only,reason,romantic,school,schoolsup,sex,studytime,traveltime,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num
557,1,0,at_home,nan,12.0,nan,12.0,nan,13.0,1,at_home,T,1,nan,0.0,no,R,18,1,4,GT3,yes,3,2,other,4,yes,no,nan,yes,nan,no,1.0,course,no,MS,yes,M,1,3,1,1,1,1,0,3,3,2,2,0,0,1,0,0,1,1,1.0,nan
558,1,1,services,nan,10.0,nan,9.0,nan,10.0,1,other,T,3,nan,0.0,yes,R,17,0,4,GT3,yes,5,5,mother,2,yes,yes,nan,no,nan,no,1.0,course,yes,MS,no,M,1,2,1,1,1,1,0,4,2,2,0,1,0,0,1,0,0,0,1.0,nan
559,1,1,at_home,nan,10.0,nan,9.0,nan,10.0,1,at_home,T,4,nan,6.0,yes,U,18,0,4,LE3,yes,3,3,mother,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,M,2,2,1,1,0,0,0,3,3,2,0,1,0,0,0,0,1,1,1.0,nan
560,1,2,services,nan,11.0,nan,13.0,nan,12.0,2,other,T,1,nan,0.0,yes,R,16,0,5,LE3,no,4,3,father,1,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,1,1,0,1,0,0,4,2,2,1,1,1,0,0,0,1,0,1.0,nan
561,2,2,other,nan,7.0,nan,0.0,nan,0.0,2,other,T,3,nan,0.0,yes,U,17,1,1,GT3,no,2,1,mother,5,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,1,1,1,0,1,0,4,4,2,0,1,1,0,0,0,1,0,1.0,nan
562,2,2,other,nan,11.0,nan,9.0,nan,10.0,3,services,T,3,nan,2.0,no,R,16,0,4,GT3,no,5,5,father,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,1,2,1,1,1,1,0,2,4,2,1,1,1,1,0,0,0,1,1.0,nan
563,2,1,other,nan,10.0,nan,10.0,nan,9.0,1,at_home,T,4,nan,0.0,yes,R,16,0,4,LE3,no,5,5,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,1,2,1,1,1,0,0,3,4,2,0,1,1,0,0,0,0,1,1.0,nan
564,2,1,other,nan,9.0,nan,7.0,nan,9.0,1,services,T,3,nan,2.0,no,R,18,1,5,GT3,yes,3,3,other,5,no,yes,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,2,1,1,1,1,0,2,4,2,2,1,0,1,0,1,0,0,1.0,nan
565,2,2,other,nan,4.0,nan,0.0,nan,0.0,3,services,T,2,nan,0.0,no,R,18,1,2,GT3,no,3,1,mother,5,no,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,1,1,1,1,1,1,0,2,4,2,0,1,1,1,0,1,0,1,1.0,nan
566,1,2,services,nan,6.0,nan,11.0,nan,9.0,3,at_home,T,1,nan,4.0,yes,U,19,3,3,GT3,no,2,1,mother,3,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,M,1,2,1,1,0,1,0,3,2,2,0,1,1,0,0,0,1,1,1.0,nan
567,1,3,at_home,nan,4.0,nan,8.0,nan,8.0,3,at_home,T,3,nan,9.0,yes,U,18,2,4,GT3,yes,4,5,mother,3,no,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,2,1,1,1,0,1,0,3,3,2,0,1,0,0,0,1,0,1,1.0,nan
568,2,2,services,nan,7.0,nan,8.0,nan,8.0,2,services,T,4,nan,6.0,yes,R,16,0,5,GT3,yes,4,3,mother,4,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,2,1,1,1,1,0,2,2,2,0,1,0,0,0,0,0,0,1.0,nan
569,1,1,other,nan,8.0,nan,9.0,nan,9.0,2,at_home,T,3,nan,4.0,yes,U,19,3,4,GT3,no,4,3,other,5,no,yes,nan,no,nan,no,1.0,course,yes,MS,no,M,1,2,1,1,0,1,0,3,4,2,2,1,1,0,1,1,0,0,1.0,nan
570,1,2,at_home,nan,5.0,nan,5.0,nan,7.0,3,services,A,1,nan,8.0,yes,U,16,2,2,GT3,yes,5,5,mother,1,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,2,1,0,0,1,1,2,3,2,0,1,0,0,0,0,1,0,1.0,nan
571,1,1,at_home,nan,7.0,nan,9.0,nan,10.0,1,other,T,2,nan,9.0,yes,U,17,0,4,GT3,yes,3,2,mother,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,1,1,1,0,0,1,0,4,3,2,0,1,0,0,0,0,1,1,1.0,nan
572,2,1,other,nan,8.0,nan,11.0,nan,10.0,1,other,T,4,nan,12.0,no,R,20,1,4,GT3,yes,4,3,other,4,no,yes,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,2,1,1,1,1,0,4,4,2,2,1,0,1,0,1,0,0,1.0,nan
573,3,3,services,nan,10.0,nan,11.0,nan,10.0,4,services,A,4,nan,8.0,no,R,18,0,5,GT3,yes,4,4,mother,2,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,1,1,0,1,1,1,2,2,2,0,1,0,1,0,0,0,1,1.0,nan
574,5,2,other,nan,9.0,nan,10.0,nan,11.0,3,other,T,5,nan,8.0,no,R,18,0,2,GT3,yes,5,5,mother,5,yes,yes,nan,no,nan,no,1.0,course,no,MS,no,M,1,2,1,1,1,1,0,4,4,2,0,1,0,1,1,0,0,1,1.0,nan
575,3,1,services,nan,10.0,nan,9.0,nan,11.0,1,other,T,3,nan,8.0,no,R,19,1,5,GT3,no,4,4,other,2,yes,yes,nan,yes,nan,no,1.0,home,no,MS,no,M,2,3,1,1,1,1,0,4,2,0,2,1,1,1,0,0,0,1,1.0,nan
576,2,3,other,nan,8.0,nan,9.0,nan,10.0,3,health,T,3,nan,4.0,no,U,17,1,4,GT3,yes,5,4,mother,3,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,M,2,2,1,1,0,1,0,1,4,2,0,1,0,1,0,0,0,1,1.0,nan
577,2,3,services,nan,9.0,nan,10.0,nan,9.0,1,at_home,T,3,nan,0.0,no,U,18,0,4,LE3,no,3,3,mother,3,no,yes,nan,yes,nan,no,1.0,course,yes,MS,no,M,1,1,1,1,0,0,0,3,2,2,0,1,1,1,0,1,0,0,1.0,nan
578,3,1,other,nan,8.0,nan,9.0,nan,10.0,1,other,T,3,nan,4.0,no,R,19,1,4,GT3,yes,4,4,other,5,yes,yes,0.0,yes,nan,no,0.0,home,no,MS,no,M,1,3,1,1,1,1,0,4,4,0,2,1,0,1,0,0,0,1,1.0,nan
579,1,2,other,nan,6.0,nan,8.0,nan,8.0,1,at_home,A,1,nan,2.0,no,U,18,2,4,GT3,yes,3,3,mother,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,2,2,1,0,0,1,1,3,4,2,0,1,0,1,0,0,1,1,1.0,nan
580,1,1,other,nan,6.0,nan,8.0,nan,7.0,1,at_home,A,1,nan,0.0,no,U,19,0,1,LE3,yes,4,4,mother,5,no,no,nan,yes,nan,no,1.0,course,no,MS,no,F,1,1,1,0,0,0,1,3,4,2,0,1,0,1,0,1,1,1,1.0,nan
581,1,2,other,nan,8.0,nan,6.0,nan,0.0,2,other,T,1,nan,0.0,no,R,18,1,5,GT3,no,5,5,mother,3,no,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,1,2,1,0,1,1,0,4,4,3,0,1,1,1,0,1,0,0,1.0,nan
582,1,0,other,nan,10.0,nan,11.0,nan,11.0,0,at_home,T,1,nan,0.0,no,R,17,0,4,GT3,yes,4,3,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,2,1,0,1,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,nan
583,2,1,at_home,nan,8.0,nan,7.0,nan,8.0,3,other,A,2,nan,5.0,no,R,17,0,4,LE3,yes,2,3,other,3,no,no,nan,yes,nan,yes,1.0,course,no,MS,no,F,3,2,1,0,1,0,1,4,3,2,2,1,0,1,0,1,1,1,0.0,nan
584,1,2,services,nan,8.0,nan,8.0,nan,0.0,4,teacher,T,3,nan,0.0,yes,U,17,0,5,GT3,yes,5,5,mother,5,yes,yes,nan,yes,nan,no,1.0,home,no,MS,yes,F,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1.0,nan
585,1,2,services,nan,7.0,nan,6.0,nan,8.0,2,services,T,2,nan,3.0,yes,R,18,1,2,LE3,yes,3,3,mother,4,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,1,1,0,1,0,0,2,2,2,0,1,0,0,0,0,0,1,1.0,nan
586,1,1,at_home,nan,8.0,nan,10.0,nan,9.0,4,health,T,1,nan,0.0,no,U,17,0,3,GT3,yes,2,2,mother,5,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,1,1,1,0,0,1,0,1,3,2,0,1,0,1,0,0,1,0,1.0,nan
587,1,2,other,nan,7.0,nan,10.0,nan,10.0,1,at_home,T,1,nan,0.0,no,U,17,0,5,LE3,no,5,1,father,3,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,1,1,0,0,0,0,3,4,2,1,1,1,1,0,0,0,1,1.0,nan
588,2,1,other,nan,7.0,nan,8.0,nan,7.0,1,other,T,2,nan,3.0,yes,U,18,2,3,GT3,no,4,4,mother,5,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,3,1,0,0,1,0,4,4,2,0,1,1,0,0,0,1,0,1.0,nan
589,1,2,at_home,nan,12.0,nan,13.0,nan,14.0,2,services,T,1,nan,2.0,yes,U,18,0,4,GT3,no,3,5,father,1,yes,yes,nan,no,nan,no,1.0,reputation,no,MS,no,F,2,2,1,0,0,1,0,2,3,1,1,1,1,0,1,0,0,1,1.0,nan
590,1,3,services,nan,11.0,nan,12.0,nan,13.0,3,services,T,1,nan,0.0,no,U,17,0,4,GT3,yes,4,3,mother,4,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,2,1,0,0,1,0,2,2,2,0,1,0,1,0,0,0,1,1.0,nan
591,1,2,other,nan,12.0,nan,13.0,nan,14.0,1,at_home,A,2,nan,0.0,no,U,18,0,4,LE3,no,4,3,mother,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,F,2,2,1,0,0,0,1,3,4,1,0,1,1,1,0,0,0,1,1.0,nan
592,1,4,teacher,nan,18.0,nan,18.0,nan,18.0,4,teacher,T,2,nan,0.0,yes,U,18,0,4,GT3,no,3,5,mother,1,yes,yes,nan,no,nan,no,1.0,reputation,no,MS,no,F,2,2,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1.0,nan
593,1,4,other,nan,17.0,nan,17.0,nan,17.0,4,services,T,1,nan,3.0,yes,U,18,0,5,LE3,yes,4,5,mother,5,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,M,1,1,1,1,0,0,0,2,4,1,0,1,0,0,0,0,0,1,1.0,nan
594,1,2,other,nan,17.0,nan,18.0,nan,18.0,4,other,T,2,nan,0.0,no,U,17,0,4,GT3,yes,3,3,mother,4,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,2,1,0,0,1,0,4,4,2,0,1,0,1,0,0,0,1,1.0,nan
595,1,2,other,nan,9.0,nan,0.0,nan,0.0,2,at_home,T,1,nan,0.0,yes,R,18,1,4,GT3,no,3,3,mother,4,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,3,1,0,1,1,0,3,4,2,0,1,1,0,0,0,1,0,1.0,nan
596,5,2,services,nan,10.0,nan,11.0,nan,11.0,1,at_home,T,5,nan,8.0,no,U,18,0,4,LE3,yes,1,4,mother,1,yes,no,nan,no,nan,no,1.0,home,no,MS,no,M,1,2,1,1,0,0,0,3,2,0,0,1,0,1,1,0,1,1,1.0,nan
597,1,4,services,nan,12.0,nan,13.0,nan,14.0,4,at_home,T,1,nan,5.0,yes,R,18,0,2,GT3,yes,5,5,mother,1,yes,yes,nan,yes,nan,yes,1.0,other,yes,MS,no,M,1,3,1,1,1,1,0,3,2,3,0,1,0,0,0,0,0,0,0.0,nan
598,3,1,services,nan,12.0,nan,13.0,nan,14.0,1,other,T,4,nan,4.0,no,R,17,0,4,GT3,no,2,3,father,4,no,no,nan,no,nan,no,1.0,other,no,MS,no,M,1,3,1,1,1,1,0,4,2,3,1,1,1,1,1,1,1,1,1.0,nan
599,1,2,other,nan,8.0,nan,8.0,nan,10.0,2,other,T,1,nan,4.0,no,U,18,0,1,GT3,yes,3,1,mother,2,yes,yes,nan,no,nan,no,1.0,course,yes,MS,no,F,2,2,1,0,0,1,0,4,4,2,0,1,0,1,1,0,0,0,1.0,nan
600,1,2,services,nan,11.0,nan,12.0,nan,13.0,2,services,T,4,nan,0.0,no,U,18,0,5,LE3,no,4,5,father,3,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,3,2,1,0,0,0,0,2,2,2,1,1,1,1,0,0,0,0,1.0,nan
601,1,2,other,nan,5.0,nan,0.0,nan,0.0,4,teacher,A,1,nan,0.0,yes,R,18,0,5,LE3,no,3,1,mother,5,yes,yes,nan,yes,nan,no,1.0,reputation,yes,MS,no,F,2,1,1,0,1,0,1,0,4,1,0,1,1,0,0,0,0,0,1.0,nan
602,1,1,services,nan,9.0,nan,10.0,nan,10.0,1,at_home,T,2,nan,2.0,no,U,18,1,4,GT3,no,4,2,mother,2,no,no,nan,yes,nan,no,1.0,course,no,MS,no,F,2,3,1,0,0,1,0,3,2,2,0,1,1,1,0,1,1,1,1.0,nan
603,2,1,services,nan,5.0,nan,0.0,nan,0.0,1,at_home,T,3,nan,0.0,no,U,19,1,5,GT3,no,5,5,father,2,no,no,nan,yes,nan,no,1.0,other,no,MS,no,F,1,2,1,0,0,1,0,3,2,3,1,1,1,1,0,1,1,1,1.0,nan
604,3,2,other,nan,18.0,nan,18.0,nan,18.0,4,teacher,T,1,nan,0.0,no,U,17,0,4,GT3,no,2,3,father,5,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,4,2,1,0,0,1,0,0,4,2,1,1,1,1,0,0,0,0,1.0,nan
605,1,1,other,nan,11.0,nan,11.0,nan,12.0,2,services,A,2,nan,5.0,yes,R,17,0,5,LE3,no,3,3,mother,2,yes,yes,nan,yes,nan,no,1.0,reputation,yes,MS,no,F,2,2,1,0,1,0,1,2,4,1,0,1,1,0,0,0,0,0,1.0,nan
606,1,1,services,nan,8.0,nan,10.0,nan,11.0,1,at_home,A,2,nan,2.0,no,U,18,0,5,LE3,no,2,3,mother,3,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,1,1,0,0,0,1,3,2,2,0,1,1,1,0,0,1,0,1.0,nan
607,1,2,at_home,nan,11.0,nan,11.0,nan,12.0,1,at_home,T,1,nan,0.0,no,U,18,0,4,GT3,yes,1,1,father,4,no,no,nan,yes,nan,no,1.0,course,no,MS,no,F,2,2,1,0,0,1,0,3,3,2,1,1,0,1,0,1,1,1,1.0,nan
608,1,1,at_home,nan,8.0,nan,0.0,nan,0.0,1,at_home,A,4,nan,0.0,yes,R,19,3,3,GT3,yes,5,4,other,1,no,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,2,1,0,1,1,1,3,3,2,2,1,0,0,0,1,1,0,1.0,nan
609,1,2,other,nan,14.0,nan,14.0,nan,15.0,2,services,T,1,nan,5.0,no,R,18,0,4,GT3,no,2,1,mother,4,yes,yes,nan,yes,nan,no,1.0,home,yes,MS,no,F,3,2,1,0,1,1,0,2,4,0,0,1,1,1,0,0,0,0,1.0,nan
610,1,3,other,nan,10.0,nan,11.0,nan,11.0,4,services,T,3,nan,4.0,yes,R,17,1,4,GT3,yes,5,5,mother,2,yes,yes,nan,no,nan,yes,1.0,home,yes,MS,no,M,2,2,1,1,1,1,0,2,4,0,0,1,0,0,1,0,0,0,0.0,nan
611,1,3,services,nan,10.0,nan,10.0,nan,10.0,3,services,T,1,nan,0.0,no,U,18,0,5,GT3,yes,3,4,father,5,yes,no,0.0,yes,nan,no,0.0,course,yes,MS,no,F,2,1,1,0,0,1,0,2,2,2,1,1,0,1,0,0,1,0,1.0,nan
612,1,4,services,nan,12.0,nan,12.0,nan,12.0,4,teacher,T,2,nan,2.0,yes,R,17,0,4,GT3,yes,3,3,father,5,yes,yes,0.0,yes,nan,yes,0.0,other,no,MS,no,F,2,2,1,0,1,1,0,0,2,3,1,1,0,0,0,0,0,1,0.0,nan
613,1,2,other,nan,15.0,nan,14.0,nan,15.0,3,services,A,2,nan,0.0,no,U,17,0,1,LE3,no,2,3,mother,5,yes,no,0.0,yes,nan,no,0.0,reputation,yes,MS,no,F,2,2,1,0,0,0,1,2,4,1,0,1,1,1,0,0,1,0,1.0,nan
614,1,1,services,nan,14.0,nan,13.0,nan,14.0,1,other,T,2,nan,2.0,no,U,18,0,3,LE3,no,3,2,father,3,yes,yes,0.0,no,nan,no,0.0,home,yes,MS,no,M,1,2,1,1,0,0,0,4,2,0,1,1,1,1,1,0,0,0,1.0,nan
615,1,1,services,nan,19.0,nan,17.0,nan,18.0,1,at_home,T,1,nan,0.0,no,U,18,0,5,LE3,no,3,2,father,4,yes,yes,0.0,yes,nan,no,0.0,course,no,MS,no,F,3,2,1,0,0,0,0,3,2,2,1,1,1,1,0,0,0,1,1.0,nan
616,1,2,other,nan,16.0,nan,15.0,nan,15.0,1,at_home,A,4,nan,0.0,no,R,18,0,4,LE3,no,3,4,mother,5,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,3,1,0,1,0,1,3,4,2,0,1,1,1,0,0,1,0,1.0,nan
617,1,3,services,nan,13.0,nan,12.0,nan,13.0,3,services,T,3,nan,6.0,no,U,18,0,4,GT3,yes,3,2,mother,3,yes,yes,0.0,yes,nan,no,0.0,other,yes,MS,no,F,2,2,1,0,0,1,0,2,2,3,0,1,0,1,0,0,0,0,1.0,nan
618,1,4,at_home,nan,15.0,nan,14.0,nan,15.0,4,at_home,T,1,nan,4.0,yes,U,17,0,2,LE3,yes,3,4,mother,1,yes,yes,0.0,yes,nan,no,0.0,course,yes,MS,no,F,2,1,1,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,1.0,nan
619,1,2,services,nan,13.0,nan,13.0,nan,13.0,1,other,T,2,nan,0.0,no,R,17,0,3,GT3,no,2,2,father,3,yes,no,0.0,no,nan,no,0.0,course,no,MS,no,F,2,2,1,0,1,1,0,4,2,2,1,1,1,1,1,0,1,1,1.0,nan
620,2,3,other,nan,8.0,nan,10.0,nan,9.0,1,at_home,T,4,nan,0.0,no,R,18,0,3,GT3,yes,3,4,mother,3,yes,no,0.0,yes,nan,yes,0.0,course,no,MS,no,M,2,2,1,1,1,1,0,3,4,2,0,1,0,1,0,0,1,1,0.0,nan
621,2,4,services,nan,15.0,nan,16.0,nan,16.0,4,teacher,T,2,nan,0.0,no,U,18,0,4,LE3,no,2,2,mother,5,yes,yes,0.0,yes,nan,no,0.0,other,yes,MS,no,M,3,2,1,1,0,0,0,0,2,3,0,1,1,1,0,0,0,0,1.0,nan
622,1,1,services,nan,8.0,nan,8.0,nan,9.0,1,other,T,2,nan,0.0,no,R,17,1,5,GT3,yes,2,1,mother,1,yes,yes,0.0,yes,nan,no,0.0,reputation,yes,MS,no,F,1,3,1,0,1,1,0,4,2,1,0,1,0,1,0,0,0,0,1.0,nan
623,1,3,services,nan,10.0,nan,10.0,nan,10.0,2,at_home,T,2,nan,0.0,no,U,18,0,5,GT3,yes,2,3,father,4,yes,yes,0.0,yes,nan,no,0.0,course,yes,MS,no,F,1,2,1,0,0,1,0,3,2,2,1,1,0,1,0,0,0,0,1.0,nan
624,4,4,teacher,nan,7.0,nan,5.0,nan,0.0,4,other,T,2,nan,0.0,no,R,18,0,3,GT3,yes,2,2,father,5,yes,yes,0.0,no,nan,no,0.0,other,yes,MS,no,F,2,3,1,0,1,1,0,4,0,3,1,1,0,1,1,0,0,0,1.0,nan
625,2,2,services,nan,9.0,nan,10.0,nan,10.0,1,at_home,T,3,nan,3.0,yes,R,18,0,4,LE3,yes,3,3,father,3,no,yes,0.0,yes,nan,no,0.0,other,yes,MS,no,M,1,3,1,1,1,0,0,3,2,3,1,1,0,0,0,1,0,0,1.0,nan
626,1,2,at_home,nan,10.0,nan,11.0,nan,12.0,2,other,T,1,nan,8.0,yes,U,17,0,3,GT3,no,4,3,mother,3,yes,no,0.0,yes,nan,no,0.0,home,yes,MS,no,F,3,1,1,0,0,1,0,4,3,0,0,1,1,0,0,0,1,0,1.0,nan
627,1,2,other,nan,7.0,nan,8.0,nan,9.0,1,other,T,3,nan,4.0,yes,R,17,0,3,GT3,no,5,5,mother,1,yes,yes,0.0,yes,nan,no,0.0,course,no,MS,no,F,1,1,1,0,1,1,0,4,4,2,0,1,1,0,0,0,0,1,1.0,nan
628,1,4,other,nan,15.0,nan,17.0,nan,17.0,4,other,T,1,nan,0.0,no,R,18,0,5,LE3,no,4,4,mother,1,yes,yes,0.0,yes,nan,no,0.0,reputation,no,MS,no,F,3,2,1,0,1,0,0,4,4,1,0,1,1,1,0,0,0,1,1.0,nan
629,1,1,other,nan,10.0,nan,11.0,nan,12.0,1,other,T,2,nan,4.0,no,R,18,0,4,GT3,no,3,2,mother,4,yes,yes,0.0,yes,nan,no,0.0,home,no,MS,no,F,3,4,1,0,1,1,0,4,4,0,0,1,1,1,0,0,0,1,1.0,nan
630,1,1,other,nan,7.0,nan,8.0,nan,9.0,1,at_home,T,1,nan,4.0,no,R,19,1,4,GT3,yes,3,3,other,3,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,2,1,0,1,1,0,3,4,2,2,1,0,1,0,0,0,0,1.0,nan
631,3,4,services,nan,13.0,nan,14.0,nan,14.0,4,teacher,T,4,nan,1.0,yes,R,18,0,5,LE3,no,4,3,mother,2,yes,yes,0.0,yes,nan,no,0.0,course,no,MS,no,F,2,1,1,0,1,0,0,0,2,2,0,1,1,0,0,0,0,1,1.0,nan
632,1,3,other,nan,16.0,nan,16.0,nan,16.0,3,other,T,2,nan,1.0,no,U,18,0,4,GT3,no,1,3,mother,1,yes,yes,0.0,yes,nan,no,0.0,home,yes,MS,no,F,2,1,1,0,0,1,0,4,4,0,0,1,1,1,0,0,0,0,1.0,nan
633,2,1,other,nan,8.0,nan,9.0,nan,9.0,3,at_home,T,3,nan,10.0,yes,R,17,0,4,GT3,yes,5,4,mother,1,yes,yes,0.0,no,nan,no,0.0,reputation,no,MS,no,F,2,1,1,0,1,1,0,3,4,1,0,1,0,0,1,0,0,1,1.0,nan
634,1,4,teacher,nan,17.0,nan,18.0,nan,19.0,4,teacher,T,4,nan,4.0,yes,U,18,0,3,GT3,no,2,4,father,2,yes,yes,0.0,no,nan,no,0.0,home,no,MS,no,M,2,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1.0,nan
635,1,1,other,nan,7.0,nan,7.0,nan,0.0,2,other,T,3,nan,0.0,yes,R,18,0,4,GT3,no,4,3,mother,5,yes,yes,0.0,no,nan,no,0.0,other,yes,MS,no,M,1,2,1,1,1,1,0,4,4,3,0,1,1,0,1,0,0,0,1.0,nan
636,1,3,services,nan,14.0,nan,15.0,nan,16.0,2,other,T,1,nan,4.0,yes,U,17,0,4,GT3,no,4,3,father,3,yes,yes,0.0,yes,nan,no,0.0,home,no,MS,no,M,2,2,1,1,0,1,0,4,2,0,1,1,1,0,0,0,0,1,1.0,nan
637,1,1,services,nan,5.0,nan,8.0,nan,0.0,1,other,T,3,nan,0.0,no,R,19,1,4,GT3,no,3,2,mother,5,yes,no,0.0,yes,nan,no,0.0,other,no,MS,no,M,1,2,1,1,1,1,0,4,2,3,0,1,1,1,0,0,1,1,1.0,nan
638,4,2,other,nan,7.0,nan,7.0,nan,0.0,4,other,T,3,nan,0.0,no,R,18,1,5,GT3,no,4,3,father,3,yes,no,0.0,yes,nan,yes,0.0,home,no,MS,no,M,1,2,1,1,1,1,0,4,4,0,1,1,1,1,0,0,1,1,0.0,nan
639,1,2,other,nan,14.0,nan,17.0,nan,15.0,2,at_home,T,3,nan,0.0,no,R,18,0,5,GT3,no,3,3,mother,4,yes,no,0.0,yes,nan,no,0.0,other,no,MS,no,F,3,2,1,0,1,1,0,3,4,3,0,1,1,1,0,0,1,1,1.0,nan
640,1,3,other,nan,6.0,nan,9.0,nan,11.0,4,teacher,T,1,nan,0.0,no,U,17,0,5,GT3,no,5,4,mother,1,yes,yes,nan,yes,nan,no,1.0,other,no,MS,no,F,2,2,1,0,0,1,0,0,4,3,0,1,1,1,0,0,0,1,1.0,nan
641,2,4,at_home,nan,7.0,nan,9.0,nan,10.0,4,teacher,T,2,nan,4.0,yes,R,18,0,4,GT3,yes,4,3,mother,5,yes,yes,0.0,yes,nan,no,0.0,reputation,yes,MS,no,F,1,3,1,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,1.0,nan
642,1,3,other,nan,10.0,nan,11.0,nan,10.0,2,services,T,2,nan,4.0,yes,R,19,1,5,GT3,no,4,2,mother,5,yes,yes,0.0,no,nan,no,0.0,course,no,MS,no,F,3,1,1,0,1,1,0,2,4,2,0,1,1,0,1,0,0,1,1.0,nan
643,1,1,services,nan,15.0,nan,15.0,nan,16.0,3,teacher,T,1,nan,4.0,no,U,18,0,4,LE3,yes,3,4,mother,1,yes,yes,0.0,yes,nan,no,0.0,course,no,MS,no,F,2,1,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,1,1.0,nan
644,1,1,other,nan,11.0,nan,12.0,nan,9.0,1,other,T,1,nan,6.0,yes,U,18,0,1,GT3,no,1,1,mother,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,2,2,1,0,0,1,0,4,4,2,0,1,1,0,0,0,1,1,1.0,nan
645,3,1,services,nan,10.0,nan,10.0,nan,10.0,3,services,T,4,nan,6.0,no,U,17,0,2,LE3,no,4,5,mother,2,yes,yes,0.0,no,nan,no,0.0,course,no,MS,no,M,1,2,1,1,0,0,0,2,2,2,0,1,1,1,1,0,0,1,1.0,nan
646,3,2,other,nan,10.0,nan,11.0,nan,11.0,3,services,T,4,nan,4.0,no,R,18,0,4,LE3,no,4,1,mother,5,yes,yes,0.0,no,nan,no,0.0,course,no,MS,no,M,1,3,1,1,1,0,0,2,4,2,0,1,1,1,1,0,0,1,1.0,nan
647,2,1,other,7.0,nan,8.0,nan,10.0,nan,1,at_home,T,3,10.0,nan,no,U,15,3,4,LE3,no,3,2,mother,3,yes,yes,1.0,yes,yes,nan,nan,other,no,GP,yes,F,2,1,0,0,0,0,0,3,4,3,0,0,1,1,0,0,0,1,nan,0.0
648,1,2,services,6.0,nan,9.0,nan,8.0,nan,2,services,T,3,14.0,nan,no,U,16,2,1,GT3,yes,2,2,mother,5,yes,yes,1.0,no,yes,nan,nan,home,no,GP,no,F,1,1,0,0,0,1,0,2,2,0,0,1,0,1,1,0,0,1,nan,0.0
649,1,2,other,7.0,nan,10.0,nan,11.0,nan,2,other,T,2,25.0,nan,yes,U,16,1,3,LE3,yes,3,3,mother,3,yes,yes,1.0,no,no,nan,nan,home,yes,GP,no,F,2,2,0,0,0,0,0,4,4,0,0,1,0,0,1,0,0,0,nan,1.0
