,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid_port,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_port,G1_port,G2_port,G3_port,port,paid_math,absences_math,G1_math,G2_math,G3_math,math,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num,paid_num,absences,G1,G2,G3
418,GP,M,18.0,R,GT3,T,2.0,3.0,other,services,reputation,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,1.0,3.0,4.0,5.0,4.0,13.0,13.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,4,2,1,1,1,1,1,0,0,0,1,1.0,0.0,1.0,6.5,6.5,7.0,7.0
419,GP,M,19.0,U,GT3,T,2.0,1.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,3.0,4.0,1.0,4.0,4.0,10.0,7.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,4,1,0,1,1,1,0,0,0,1,1.0,0.0,1.0,5.0,3.5,5.5,5.5
420,GP,F,18.0,U,LE3,A,2.0,2.0,services,other,reputation,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,1.0,4.0,1.0,3.0,4.0,10.0,14.0,17.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,4,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,5.0,7.0,8.5,8.5
421,GP,F,20.0,U,GT3,T,1.0,0.0,other,other,reputation,mother,2.0,1.0,1.0,yes,no,no,no,yes,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,5.0,5.0,8.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,1,0,0,1,1,0,0,0,0,1.0,0.0,1.0,2.5,4.0,5.0,5.0
422,GP,F,18.0,U,GT3,T,3.0,2.0,services,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,no,yes,yes,yes,3.0,1.0,2.0,1.0,2.0,1.0,4.0,10.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,4,0,0,1,0,0,1,0,0,0,1.0,0.0,1.0,2.0,5.0,6.5,6.5
423,MS,F,16.0,U,GT3,T,1.0,3.0,at_home,other,other,father,2.0,1.0,0.0,no,yes,no,no,yes,no,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,11.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,3,4,3,1,1,0,1,0,1,0,0,1.0,0.0,1.0,5.5,5.0,5.5,5.5
424,MS,F,16.0,R,GT3,T,2.0,2.0,other,other,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,1.0,5.0,0.0,12.0,12.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,6.0,6.0,6.0
425,MS,F,15.0,R,GT3,T,1.0,1.0,at_home,services,other,mother,1.0,1.0,1.0,no,yes,no,no,yes,yes,no,yes,4.0,1.0,3.0,1.0,1.0,2.0,6.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,2,3,0,1,0,1,0,0,1,0,1.0,0.0,1.0,3.0,5.0,5.0,5.0
426,MS,F,15.0,R,GT3,T,3.0,3.0,at_home,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,4.0,2.0,3.0,5.0,4.0,10.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,2.0,5.0,5.0,5.5
427,MS,F,16.0,R,GT3,T,2.0,3.0,at_home,services,course,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,no,no,4.0,5.0,2.0,1.0,2.0,5.0,0.0,16.0,17.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,2,2,0,1,1,1,0,0,1,1,1.0,0.0,1.0,0.0,8.0,8.5,8.5
428,MS,F,15.0,R,LE3,T,2.0,1.0,at_home,other,home,mother,2.0,1.0,0.0,no,no,no,no,yes,no,no,no,1.0,3.0,4.0,1.0,1.0,1.0,0.0,6.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,3,4,0,0,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,3.0,4.0,4.5
429,MS,M,16.0,R,LE3,A,4.0,4.0,at_home,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,3.0,2.0,1.0,3.0,2.0,5.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,3,4,0,0,1,0,1,0,0,1,1,1.0,0.0,1.0,2.5,5.0,5.5,5.5
430,MS,M,16.0,U,GT3,A,1.0,2.0,other,other,other,mother,1.0,3.0,0.0,yes,no,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,5.0,0.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,4,4,3,0,0,1,1,0,0,0,1,1.0,0.0,1.0,0.0,5.0,5.5,5.5
431,MS,F,17.0,R,GT3,T,3.0,2.0,at_home,other,course,father,1.0,2.0,1.0,no,no,no,no,yes,yes,no,yes,4.0,5.0,4.0,1.0,2.0,5.0,0.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,2,1,1,1,1,0,0,1,0,1.0,0.0,1.0,0.0,5.0,5.0,5.0
432,MS,F,17.0,R,GT3,T,1.0,1.0,other,other,other,father,1.0,1.0,1.0,no,yes,no,no,no,no,yes,no,5.0,4.0,4.0,2.0,2.0,5.0,0.0,6.0,6.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,3,1,1,0,1,1,1,0,1,1.0,0.0,1.0,0.0,3.0,3.0,3.5
433,MS,F,15.0,R,GT3,T,4.0,4.0,teacher,other,course,mother,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,yes,1.0,5.0,1.0,3.0,5.0,5.0,0.0,13.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,4,2,0,1,1,1,0,0,0,0,1.0,0.0,1.0,0.0,6.5,7.0,7.0
434,MS,F,16.0,U,LE3,A,2.0,2.0,at_home,other,reputation,mother,2.0,4.0,0.0,no,no,no,yes,no,no,no,yes,1.0,2.0,1.0,1.0,1.0,1.0,4.0,10.0,9.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,3,4,1,0,1,1,0,1,1,1,0,1.0,0.0,1.0,2.0,5.0,4.5,5.5
435,MS,F,15.0,R,LE3,T,1.0,1.0,at_home,services,reputation,father,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,3.0,1.0,2.0,4.0,0.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,3,2,1,1,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,5.0,5.0,5.0
436,MS,F,15.0,R,LE3,T,1.0,1.0,other,services,course,mother,2.0,1.0,1.0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,3.0,1.0,2.0,2.0,4.0,6.0,7.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,4,2,2,0,1,0,1,0,0,0,0,1.0,0.0,1.0,2.0,3.0,3.5,4.0
437,MS,F,16.0,R,GT3,T,0.0,2.0,other,other,other,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,no,no,3.0,2.0,3.0,1.0,2.0,2.0,0.0,12.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,3,0,1,0,0,0,0,1,1,1.0,0.0,1.0,0.0,6.0,5.5,6.0
438,MS,F,17.0,R,GT3,T,2.0,3.0,other,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,5.0,5.0,1.0,3.0,3.0,2.0,10.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,5.0,5.5,6.0
439,MS,F,15.0,R,GT3,T,3.0,3.0,other,services,course,father,2.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,1.0,3.0,1.0,1.0,4.0,0.0,14.0,16.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,2,2,1,1,1,1,1,0,0,1,1.0,0.0,1.0,0.0,7.0,8.0,8.0
440,MS,M,16.0,U,GT3,T,1.0,1.0,at_home,services,home,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,no,yes,5.0,4.0,5.0,4.0,5.0,3.0,0.0,7.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,3,2,0,0,1,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.5,0.0,0.0
441,MS,M,17.0,U,GT3,T,1.0,1.0,other,other,home,mother,1.0,2.0,0.0,no,no,yes,no,no,yes,yes,no,4.0,4.0,3.0,2.0,4.0,5.0,4.0,8.0,9.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,4,4,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,2.0,4.0,4.5,4.5
442,MS,M,15.0,R,LE3,T,4.0,1.0,health,services,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,2.0,2.0,0.0,12.0,13.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,2,1,1,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,6.0,6.5,7.0
443,MS,M,16.0,R,GT3,T,3.0,4.0,other,health,other,mother,3.0,2.0,0.0,no,no,no,no,no,yes,no,no,3.0,4.0,5.0,1.0,2.0,5.0,4.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,1,3,0,1,1,1,1,0,1,1,1.0,0.0,1.0,2.0,4.5,5.0,5.5
444,MS,M,15.0,R,GT3,T,1.0,1.0,other,other,course,mother,4.0,2.0,0.0,no,yes,no,yes,yes,yes,no,yes,5.0,4.0,5.0,2.0,4.0,4.0,8.0,7.0,9.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,4,2,0,1,0,0,0,0,1,0,1.0,0.0,1.0,4.0,3.5,4.5,4.5
445,MS,M,15.0,U,LE3,T,3.0,3.0,at_home,at_home,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,0.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,3,3,1,1,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,5.5,5.5,5.5
446,MS,M,17.0,R,GT3,T,2.0,1.0,other,other,other,mother,3.0,1.0,0.0,no,no,no,yes,yes,no,no,yes,5.0,5.0,5.0,5.0,5.0,3.0,8.0,8.0,10.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,4,3,0,1,1,0,0,1,1,0,1.0,0.0,1.0,4.0,4.0,5.0,4.5
447,MS,F,16.0,R,GT3,T,4.0,4.0,teacher,teacher,course,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,2.0,1.0,1.0,4.0,6.0,16.0,16.0,17.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,1.0,0.0,1.0,3.0,8.0,8.0,8.5
448,MS,F,15.0,R,GT3,T,1.0,2.0,other,services,course,mother,2.0,1.0,0.0,no,no,no,no,yes,yes,no,no,5.0,1.0,2.0,1.0,1.0,1.0,3.0,11.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,2,2,0,1,1,1,0,0,1,1,1.0,0.0,1.0,1.5,5.5,6.5,6.5
449,MS,F,16.0,R,GT3,T,2.0,3.0,other,services,course,mother,3.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,5.0,4.0,1.0,2.0,1.0,2.0,15.0,15.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,2,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,7.5,7.5,7.5
450,MS,M,16.0,R,GT3,T,1.0,2.0,other,other,course,father,2.0,2.0,0.0,no,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,5.0,0.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,4,2,1,1,1,1,0,0,1,1,1.0,0.0,1.0,0.0,5.0,5.5,5.5
451,MS,F,16.0,R,GT3,T,2.0,2.0,other,other,course,mother,3.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,5.0,1.0,1.0,4.0,4.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,2.0,4.5,5.0,5.5
452,MS,F,16.0,U,GT3,T,1.0,2.0,other,services,course,mother,1.0,3.0,1.0,no,yes,no,no,yes,yes,no,no,1.0,3.0,2.0,1.0,2.0,4.0,0.0,10.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,2,2,0,1,0,1,0,0,1,1,1.0,0.0,1.0,0.0,5.0,4.0,4.0
453,MS,F,15.0,U,GT3,T,2.0,1.0,at_home,other,home,mother,1.0,2.0,0.0,yes,yes,no,no,no,yes,yes,no,4.0,4.0,2.0,3.0,3.0,2.0,0.0,9.0,10.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,3,4,0,0,0,0,1,1,0,0,1,1.0,0.0,1.0,0.0,4.5,5.0,4.5
454,MS,F,16.0,U,GT3,T,1.0,1.0,at_home,other,course,father,1.0,2.0,0.0,no,yes,no,no,no,yes,no,yes,5.0,4.0,3.0,2.0,1.0,2.0,0.0,13.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,3,4,2,1,1,0,1,1,0,1,0,1.0,0.0,1.0,0.0,6.5,7.0,7.5
455,MS,M,17.0,R,LE3,T,1.0,2.0,at_home,services,reputation,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,5.0,5.0,5.0,5.0,3.0,4.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,3,2,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,5.0,5.5,5.5
456,MS,F,16.0,R,GT3,T,1.0,1.0,other,other,home,father,4.0,4.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,1.0,0.0,13.0,10.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,0,1,1,0,1,1,0,0,1,1.0,0.0,1.0,0.0,6.5,5.0,6.5
457,MS,F,16.0,R,GT3,T,1.0,1.0,at_home,other,other,father,4.0,3.0,0.0,yes,yes,no,no,yes,yes,no,no,4.0,4.0,3.0,1.0,1.0,5.0,2.0,10.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,3,1,0,0,1,0,0,1,1,1.0,0.0,1.0,1.0,5.0,4.5,5.0
458,MS,F,15.0,R,GT3,T,1.0,1.0,at_home,other,home,father,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,2.0,1.0,11.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,0,1,1,0,0,0,0,0,1,1.0,0.0,1.0,0.5,5.5,5.0,5.5
459,MS,F,16.0,R,GT3,T,1.0,1.0,at_home,other,other,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,2.0,4.0,3.0,2.0,0.0,13.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,3,0,1,1,0,0,0,0,0,1.0,0.0,1.0,0.0,6.5,6.0,7.0
460,MS,F,15.0,R,GT3,T,1.0,1.0,at_home,at_home,course,father,3.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,2.0,1.0,1.0,2.0,2.0,0.0,13.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,3,2,1,1,0,1,0,0,1,1,1.0,0.0,1.0,0.0,6.5,7.0,7.0
461,MS,F,15.0,R,LE3,T,2.0,2.0,other,other,other,father,1.0,3.0,0.0,yes,yes,no,no,yes,yes,no,no,4.0,4.0,3.0,2.0,2.0,5.0,2.0,14.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,4,4,3,1,0,0,1,0,0,1,1,1.0,0.0,1.0,1.0,7.0,5.5,6.0
462,MS,M,16.0,R,GT3,T,1.0,1.0,at_home,other,other,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,no,no,3.0,4.0,4.0,3.0,4.0,5.0,6.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,3,4,3,1,1,1,0,0,0,1,1,1.0,0.0,1.0,3.0,5.5,5.5,5.5
463,MS,F,18.0,U,GT3,T,1.0,2.0,other,other,course,father,1.0,2.0,1.0,no,yes,no,yes,yes,yes,yes,yes,3.0,4.0,4.0,2.0,3.0,5.0,9.0,9.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,4,2,1,1,0,0,0,0,0,0,1.0,0.0,1.0,4.5,4.5,4.0,4.0
464,MS,M,15.0,U,GT3,T,3.0,1.0,other,services,home,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,no,no,3.0,2.0,3.0,1.0,3.0,4.0,0.0,10.0,9.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,4,2,0,0,1,0,1,0,0,1,1,1.0,0.0,1.0,0.0,5.0,4.5,5.5
465,MS,F,16.0,R,GT3,T,2.0,2.0,other,services,course,father,3.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,2.0,1.0,14.0,13.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,2,2,1,1,0,0,0,0,0,1,1.0,0.0,1.0,0.5,7.0,6.5,7.0
466,MS,M,15.0,U,GT3,T,2.0,2.0,health,other,reputation,mother,3.0,1.0,0.0,no,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,2.0,4.0,1.0,13.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,4,1,0,1,1,1,0,0,1,1,1.0,0.0,1.0,0.5,6.5,6.0,6.5
467,MS,M,16.0,U,GT3,T,4.0,4.0,other,teacher,course,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,no,yes,4.0,3.0,1.0,1.0,1.0,3.0,0.0,13.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,4,0,2,1,1,0,0,0,0,1,0,1.0,0.0,1.0,0.0,6.5,6.0,6.5
468,MS,F,15.0,R,GT3,T,3.0,3.0,services,other,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,5.0,4.0,1.0,1.0,1.0,4.0,13.0,12.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,2,4,1,0,1,0,1,0,0,0,0,1.0,0.0,1.0,2.0,6.5,6.0,6.0
469,MS,F,16.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,2.0,1.0,no,yes,no,yes,no,yes,no,no,4.0,4.0,4.0,2.0,3.0,5.0,2.0,12.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,2,0,1,0,0,1,0,1,1,1.0,0.0,1.0,1.0,6.0,5.5,6.0
470,MS,F,16.0,R,LE3,T,2.0,2.0,other,other,home,father,3.0,1.0,0.0,no,yes,no,yes,yes,yes,no,yes,4.0,3.0,2.0,1.0,1.0,4.0,0.0,14.0,14.0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,4,4,0,1,1,0,0,0,0,1,0,1.0,0.0,1.0,0.0,7.0,7.0,8.0
471,MS,M,16.0,U,LE3,T,2.0,1.0,at_home,services,course,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,4.0,3.0,2.0,3.0,4.0,4.0,10.0,8.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,3,2,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,5.0,4.0,5.0
472,MS,M,15.0,R,LE3,T,1.0,3.0,at_home,other,reputation,father,3.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,4.0,3.0,5.0,3.0,2.0,10.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,3,4,1,1,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,5.0,5.5,5.5
473,MS,F,15.0,U,GT3,T,2.0,2.0,other,services,course,mother,2.0,3.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,3.0,2.0,1.0,1.0,4.0,0.0,12.0,13.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,2,2,0,1,0,0,0,0,1,1,1.0,0.0,1.0,0.0,6.0,6.5,7.0
474,MS,F,16.0,R,LE3,T,2.0,1.0,other,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,4.0,3.0,1.0,1.0,5.0,2.0,10.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,4,4,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,1.0,5.0,4.0,4.0
475,MS,M,15.0,U,GT3,T,3.0,3.0,services,services,course,father,2.0,1.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,3.0,3.0,2.0,4.0,3.0,11.0,12.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,2,2,2,1,1,0,0,1,0,0,1,1.0,0.0,1.0,5.5,6.0,5.0,5.5
476,MS,F,16.0,R,GT3,T,1.0,1.0,at_home,other,course,father,2.0,2.0,3.0,yes,yes,no,no,yes,yes,no,no,3.0,4.0,3.0,1.0,1.0,1.0,0.0,7.0,7.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,2,1,0,0,1,0,0,1,1,1.0,0.0,1.0,0.0,3.5,3.5,4.0
477,MS,F,17.0,U,GT3,T,2.0,2.0,other,at_home,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,no,no,4.0,5.0,3.0,1.0,1.0,5.0,4.0,9.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,3,2,0,1,0,0,0,1,1,1,1.0,0.0,1.0,2.0,4.5,4.5,5.0
478,MS,F,19.0,U,GT3,T,2.0,3.0,at_home,services,course,other,1.0,1.0,1.0,no,no,no,no,yes,no,yes,yes,4.0,4.0,4.0,1.0,1.0,2.0,0.0,9.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,3,2,2,2,1,1,1,0,1,0,0,1.0,0.0,1.0,0.0,4.5,4.5,5.0
479,MS,F,17.0,R,GT3,T,2.0,1.0,at_home,other,course,mother,3.0,1.0,0.0,no,yes,no,yes,yes,no,no,yes,5.0,5.0,3.0,1.0,1.0,3.0,2.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,2,0,1,0,0,0,1,1,0,1.0,0.0,1.0,1.0,4.5,5.0,5.5
480,MS,F,15.0,R,LE3,T,1.0,1.0,at_home,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,no,no,yes,5.0,2.0,1.0,1.0,3.0,4.0,0.0,9.0,10.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,3,4,2,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,4.5,5.0,4.5
481,MS,F,16.0,R,GT3,T,2.0,2.0,other,other,course,father,3.0,2.0,0.0,no,yes,no,no,yes,no,yes,no,3.0,4.0,5.0,1.0,2.0,1.0,1.0,9.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,4,4,2,1,1,0,1,0,1,0,1,1.0,0.0,1.0,0.5,4.5,5.0,5.5
482,MS,F,16.0,U,LE3,A,2.0,2.0,other,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,no,no,no,4.0,3.0,4.0,1.0,2.0,1.0,6.0,7.0,7.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,4,4,0,0,1,0,1,0,1,1,1,1.0,0.0,1.0,3.0,3.5,3.5,4.0
483,MS,F,17.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,5.0,1.0,2.0,4.0,0.0,11.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,5.5,5.0,5.5
484,MS,F,16.0,U,GT3,T,2.0,2.0,other,services,course,father,1.0,1.0,1.0,no,yes,yes,yes,no,yes,yes,no,4.0,4.0,3.0,1.0,4.0,3.0,1.0,9.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,4,2,2,1,1,0,0,1,0,0,1,0.0,0.0,0.0,0.5,4.5,5.0,5.0
485,MS,F,18.0,R,LE3,A,3.0,2.0,other,other,course,other,2.0,3.0,2.0,no,yes,no,no,no,no,no,yes,3.0,3.0,2.0,1.0,1.0,2.0,6.0,7.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,4,4,2,2,1,0,1,1,1,1,0,1.0,0.0,1.0,3.0,3.5,4.5,5.0
486,MS,F,19.0,U,GT3,T,1.0,1.0,at_home,services,course,mother,1.0,3.0,1.0,no,no,no,yes,yes,no,no,yes,5.0,3.0,1.0,1.0,1.0,3.0,6.0,7.0,9.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,3,2,2,0,1,1,0,0,1,1,0,1.0,0.0,1.0,3.0,3.5,4.5,4.5
487,MS,M,18.0,R,GT3,T,1.0,1.0,other,other,home,mother,2.0,1.0,1.0,no,no,no,yes,yes,no,yes,no,4.0,4.0,3.0,3.0,4.0,4.0,0.0,8.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,4,4,0,0,1,1,0,0,1,0,1,1.0,0.0,1.0,0.0,4.0,4.5,5.0
